type,middle_layers,learning_rate,weight_decay,momentum
Relu,500,0.008,0.0001,0.9
iter_counter,loss_list,acc_list
400,0.0025,0.9908
450,0.0025,0.992
500,0.0025,0.9898
550,0.0027,0.989
600,0.0025,0.9918
50,0.0025,0.99
100,0.0024,0.9904
150,0.0024,0.9904
200,0.0024,0.9906
250,0.0024,0.9934
300,0.0024,0.9914
350,0.0025,0.9898
400,0.0025,0.9898
450,0.0025,0.9926
500,0.0025,0.9898
550,0.0025,0.9896
600,0.0026,0.9902
50,0.0023,0.9912
100,0.0025,0.99
150,0.0024,0.9918
200,0.0024,0.9934
250,0.0024,0.9912
300,0.0024,0.9904
350,0.0025,0.991
400,0.0024,0.992
450,0.0026,0.989
500,0.0024,0.9918
550,0.0027,0.9882
600,0.0025,0.9892
50,0.0024,0.9894
100,0.0023,0.9926
150,0.0023,0.9918
200,0.0025,0.9896
250,0.0026,0.9892
300,0.0025,0.9916
350,0.0023,0.9916
400,0.0025,0.9898
450,0.0026,0.9914
500,0.0026,0.9904
550,0.0025,0.9908
600,0.0023,0.9926
50,0.0024,0.9906
100,0.0025,0.9898
150,0.0025,0.9918
200,0.0024,0.9914
250,0.0023,0.9918
300,0.0024,0.9922
350,0.0024,0.9902
400,0.0026,0.9904
450,0.0026,0.9894
500,0.0023,0.9914
550,0.0025,0.9902
600,0.0024,0.9908
50,0.0024,0.9902
100,0.0023,0.992
150,0.0024,0.991
200,0.0024,0.9912
250,0.0025,0.9916
300,0.0025,0.9916
350,0.0025,0.9902
400,0.0025,0.9914
450,0.0025,0.991
500,0.0026,0.9898
550,0.0023,0.9926
600,0.0025,0.9908
50,0.0023,0.9934
100,0.0022,0.991
150,0.0024,0.9904
200,0.0024,0.994
250,0.0025,0.9888
300,0.0023,0.991
350,0.0022,0.9924
400,0.0024,0.9912
450,0.0025,0.9904
500,0.0025,0.9898
550,0.0025,0.9904
600,0.0025,0.9904
50,0.0023,0.992
100,0.0024,0.9932
150,0.0026,0.991
200,0.0025,0.991
250,0.0024,0.9926
300,0.0024,0.9908
350,0.0024,0.9916
400,0.0024,0.9906
450,0.0023,0.992
500,0.0024,0.9908
550,0.0026,0.9888
600,0.0025,0.99
50,0.0024,0.9906
100,0.0025,0.9906
150,0.0023,0.9918
200,0.0024,0.9912
250,0.0023,0.9918
300,0.0024,0.9922
350,0.0024,0.9892
400,0.0026,0.9892
450,0.0024,0.9934
500,0.0023,0.9914
550,0.0023,0.9924
600,0.0023,0.9924
50,0.0022,0.9952
100,0.0025,0.9898
150,0.0023,0.993
200,0.0024,0.9918
250,0.0025,0.9892
300,0.0024,0.9922
350,0.0024,0.991
400,0.0025,0.991
450,0.0023,0.9924
500,0.0024,0.9932
550,0.0024,0.9896
600,0.0025,0.9884
50,0.0023,0.9926
100,0.0023,0.9928
