type,middle_layers,learning_rate,weight_decay,momentum
Relu,1000,0.005,0.0001,0.9
iter_counter,loss_list,acc_list
200,0.002,0.9936
250,0.002,0.9936
300,0.002,0.9944
350,0.0021,0.9936
400,0.0021,0.9926
450,0.002,0.9958
500,0.0022,0.9938
550,0.0021,0.9922
600,0.002,0.9944
50,0.0019,0.9938
100,0.0021,0.9922
150,0.002,0.9926
200,0.002,0.9942
250,0.002,0.9954
300,0.002,0.9948
350,0.0021,0.9926
400,0.002,0.9948
450,0.002,0.9944
500,0.0019,0.9938
550,0.002,0.9938
600,0.0021,0.9934
50,0.002,0.9938
100,0.0019,0.9946
150,0.002,0.9946
200,0.002,0.9926
250,0.002,0.9948
300,0.002,0.9946
350,0.002,0.992
400,0.0019,0.9942
450,0.0021,0.9946
500,0.002,0.9946
550,0.0021,0.9932
600,0.002,0.9936
50,0.002,0.9936
100,0.0021,0.994
150,0.0019,0.994
200,0.0018,0.9956
250,0.0019,0.9946
300,0.002,0.9938
350,0.0021,0.995
400,0.002,0.9942
450,0.002,0.9942
500,0.0021,0.9934
550,0.002,0.9942
600,0.002,0.9922
50,0.002,0.994
100,0.0019,0.9956
150,0.002,0.9946
200,0.0019,0.9936
250,0.002,0.9942
300,0.002,0.9928
350,0.0019,0.9958
400,0.002,0.9942
450,0.002,0.9934
500,0.002,0.9946
550,0.0021,0.9928
600,0.002,0.994
50,0.0019,0.9954
100,0.002,0.9938
150,0.0019,0.994
200,0.0019,0.994
250,0.0019,0.996
300,0.0019,0.9938
350,0.002,0.9934
400,0.0021,0.9914
450,0.002,0.9946
500,0.0019,0.9958
550,0.002,0.9936
600,0.002,0.995
50,0.002,0.9946
100,0.0019,0.995
150,0.0019,0.995
200,0.0019,0.9944
250,0.002,0.9928
300,0.002,0.9934
350,0.002,0.994
400,0.0019,0.9938
450,0.0019,0.9962
500,0.002,0.9936
550,0.0019,0.9934
600,0.0021,0.9944
50,0.0019,0.9946
100,0.0019,0.994
150,0.0019,0.995
200,0.002,0.9932
250,0.002,0.994
300,0.0019,0.9952
350,0.002,0.9948
400,0.002,0.9948
450,0.002,0.9938
500,0.0019,0.9942
550,0.0018,0.9942
600,0.0019,0.9936
50,0.0019,0.995
100,0.0018,0.9956
150,0.0019,0.9952
200,0.002,0.9934
250,0.002,0.9928
300,0.0019,0.9948
350,0.0019,0.9952
400,0.002,0.9944
450,0.002,0.9932
500,0.0019,0.9946
550,0.0019,0.9946
600,0.0019,0.9938
50,0.0019,0.994
100,0.0018,0.9952
150,0.002,0.9952
200,0.002,0.9938
250,0.0019,0.994
300,0.0019,0.9938
350,0.0019,0.995
400,0.0019,0.9954
450,0.0019,0.9942
500,0.002,0.9954
550,0.002,0.9946
600,0.0019,0.9946
50,0.0018,0.995
100,0.0019,0.9936
150,0.0019,0.9948
200,0.0019,0.9934
250,0.0019,0.9948
300,0.0018,0.9962
350,0.0019,0.9942
400,0.0021,0.9932
450,0.0019,0.9938
500,0.0019,0.9952
550,0.0019,0.9944
600,0.0019,0.9936
50,0.0019,0.9954
100,0.0018,0.9956
150,0.0019,0.9958
200,0.0019,0.9934
250,0.0018,0.9964
300,0.0019,0.9948
350,0.0019,0.9954
400,0.0019,0.9946
450,0.002,0.9938
500,0.0019,0.9952
550,0.0019,0.9952
600,0.0019,0.9938
50,0.0019,0.9946
100,0.0019,0.9948
150,0.0019,0.9946
200,0.0017,0.9962
250,0.0019,0.9936
300,0.0019,0.995
350,0.0019,0.9956
400,0.0019,0.9956
450,0.0019,0.9944
500,0.0019,0.9952
550,0.002,0.994
600,0.0019,0.9954
50,0.0018,0.9956
100,0.0019,0.9934
150,0.0019,0.9956
200,0.0018,0.9944
250,0.0019,0.9936
300,0.0019,0.9946
350,0.0018,0.9948
400,0.0018,0.997
450,0.0019,0.9954
500,0.0018,0.9962
550,0.002,0.9938
600,0.0019,0.9954
50,0.0019,0.9946
100,0.0018,0.9964
150,0.0019,0.9946
200,0.0019,0.994
250,0.0018,0.995
300,0.0018,0.9956
350,0.0018,0.9936
400,0.0018,0.9968
450,0.0019,0.9958
500,0.0019,0.9938
550,0.0018,0.9954
600,0.002,0.9934
50,0.0018,0.9954
100,0.0019,0.9946
150,0.0018,0.9952
200,0.0018,0.9954
250,0.0018,0.9956
300,0.0019,0.9948
350,0.0019,0.993
400,0.0019,0.9952
450,0.0018,0.9952
500,0.0018,0.9946
550,0.0019,0.9958
600,0.0019,0.9958
50,0.0019,0.9944
100,0.0018,0.9942
150,0.0018,0.996
200,0.0018,0.995
250,0.002,0.9948
300,0.0019,0.9952
350,0.0018,0.9954
400,0.0018,0.9956
450,0.0018,0.9952
500,0.0018,0.9956
550,0.0019,0.9942
600,0.0018,0.9966
50,0.0018,0.9944
100,0.0018,0.9952
150,0.0018,0.9958
200,0.0017,0.996
250,0.0018,0.995
300,0.0018,0.9954
350,0.0019,0.9948
400,0.0018,0.9954
450,0.0018,0.9958
500,0.0019,0.9946
550,0.002,0.9938
600,0.0019,0.9944
50,0.0018,0.9952
100,0.0018,0.9964
150,0.0018,0.993
200,0.0018,0.9954
250,0.0017,0.9962
300,0.0019,0.9956
350,0.0018,0.9954
400,0.0018,0.997
450,0.0019,0.9948
500,0.0018,0.9966
550,0.0018,0.9964
600,0.0019,0.9938
50,0.0017,0.9946
100,0.0018,0.9952
150,0.002,0.9944
200,0.0018,0.996
250,0.0018,0.9958
300,0.0017,0.998
350,0.0017,0.997
400,0.0019,0.993
450,0.0018,0.9954
500,0.0019,0.9934
550,0.0017,0.9964
600,0.0019,0.9946
50,0.0017,0.9962
100,0.0017,0.9956
150,0.0018,0.9956
200,0.0018,0.9956
250,0.0019,0.9936
300,0.0018,0.9966
350,0.0018,0.9964
400,0.0018,0.9958
450,0.0018,0.996
500,0.0018,0.9928
550,0.0018,0.9948
600,0.0018,0.9946
50,0.0018,0.9952
100,0.0017,0.9954
150,0.0018,0.9956
200,0.0018,0.9948
250,0.0018,0.9944
300,0.0018,0.9956
350,0.0019,0.9938
400,0.0017,0.9964
450,0.0018,0.9962
500,0.0017,0.9954
550,0.0017,0.9956
600,0.0018,0.9952
50,0.0018,0.9946
100,0.0017,0.9964
150,0.0018,0.9956
200,0.0018,0.9948
250,0.0018,0.9948
300,0.0018,0.9946
350,0.0018,0.9958
400,0.0018,0.995
