type,middle_layers,learning_rate,weight_decay,momentum
Relu,500,0.025,0.0001,0.9
iter_counter,loss_list,acc_list
600,0.005,0.9496
50,0.0047,0.9562
100,0.0049,0.951
150,0.0047,0.9554
200,0.0043,0.962
250,0.005,0.9528
300,0.0048,0.953
350,0.0046,0.9544
400,0.0045,0.9584
450,0.0045,0.9562
500,0.0045,0.9598
550,0.0048,0.9542
600,0.0045,0.9564
50,0.0045,0.9574
100,0.0048,0.9524
150,0.0045,0.9576
200,0.0045,0.9592
250,0.0045,0.9576
300,0.0047,0.9574
350,0.0045,0.9542
400,0.0046,0.959
450,0.0046,0.9546
500,0.0047,0.9552
550,0.0048,0.953
600,0.0047,0.955
50,0.0046,0.9596
100,0.0045,0.9566
150,0.0046,0.9546
200,0.0043,0.962
250,0.0045,0.9566
300,0.0046,0.9576
350,0.0046,0.9582
400,0.0045,0.9586
450,0.0047,0.9564
500,0.0047,0.9528
550,0.0045,0.958
600,0.0048,0.9532
50,0.0046,0.9562
100,0.0046,0.9566
150,0.0045,0.961
200,0.0045,0.9586
250,0.0044,0.9576
300,0.0046,0.9562
350,0.0046,0.955
400,0.0049,0.952
450,0.0044,0.961
500,0.0047,0.9558
550,0.0046,0.9574
600,0.0044,0.9594
50,0.0046,0.9552
100,0.0046,0.9568
150,0.0048,0.953
200,0.0043,0.9622
250,0.0045,0.9574
300,0.0046,0.9578
350,0.0044,0.9598
400,0.0042,0.961
450,0.0044,0.9578
500,0.0047,0.957
550,0.0047,0.9536
600,0.0042,0.9654
50,0.0048,0.9508
100,0.0043,0.9602
150,0.0044,0.9592
200,0.0046,0.9564
250,0.0047,0.9574
300,0.0045,0.9566
350,0.0043,0.963
400,0.0044,0.9582
450,0.0046,0.9576
500,0.0047,0.955
550,0.0042,0.9648
600,0.0045,0.9616
50,0.0046,0.9574
100,0.0046,0.9568
150,0.0043,0.9594
200,0.0043,0.9598
250,0.0046,0.9568
300,0.0045,0.9588
350,0.0043,0.9622
400,0.0043,0.9624
450,0.0044,0.9586
500,0.0045,0.957
550,0.0043,0.9586
600,0.0047,0.9572
50,0.0047,0.9552
100,0.0044,0.9588
150,0.0044,0.9606
200,0.0045,0.957
250,0.0041,0.9646
300,0.0048,0.954
350,0.0042,0.963
400,0.0045,0.957
450,0.0043,0.9602
500,0.0044,0.958
550,0.0043,0.9618
600,0.0044,0.9588
50,0.0042,0.959
100,0.0042,0.96
150,0.0048,0.9554
200,0.0044,0.9624
250,0.0043,0.9626
300,0.0047,0.9546
350,0.0042,0.9614
400,0.0042,0.968
450,0.0046,0.9542
500,0.0044,0.9598
550,0.0042,0.964
600,0.0045,0.957
